Fichier Audio,Date,Heure (UTC),T,AV,AV+D,D,D+AP,AP,AP+AV,F,SSF,NSP,CHAS,SOCI,DEPL,SONAR,SIGNAL
14072020/SCW1807_20200714_091000.wav,14/07/2020,9:10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
14072020/SCW1807_20200714_091100.wav,14/07/2020,9:11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
14072020/SCW1807_20200714_091200.wav,14/07/2020,9:12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
16072020/SCW1807_20200716_063500.wav,16/07/2020,6:35,1,0,0,0,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_065500.wav,16/07/2020,6:55,0,1,0,0,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_065600.wav,16/07/2020,6:56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_065700.wav,16/07/2020,6:57,0,0,0,1,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_071100.wav,16/07/2020,7:11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_071200.wav,16/07/2020,7:12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_071300.wav,16/07/2020,7:13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_071400.wav,16/07/2020,7:14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_071500.wav,16/07/2020,7:15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_073000.wav,16/07/2020,7:30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_073100.wav,16/07/2020,7:31,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_073200.wav,16/07/2020,7:32,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_073300.wav,16/07/2020,7:33,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_073400.wav,16/07/2020,7:34,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_073500.wav,16/07/2020,7:35,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_073900.wav,16/07/2020,7:39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_074000.wav,16/07/2020,7:40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_074100.wav,16/07/2020,7:41,0,0,0,0,1,0,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_074200.wav,16/07/2020,7:42,0,0,0,0,0,1,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_082300.wav,16/07/2020,8:23,0,1,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_082400.wav,16/07/2020,8:24,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_082500.wav,16/07/2020,8:25,0,0,0,1,0,0,0,0,0,1,1,0,0,0,DOL1
16072020/SCW1807_20200716_082600.wav,16/07/2020,8:26,0,0,0,1,0,0,0,0,0,1,1,0,0,0,DOL1
16072020/SCW1807_20200716_082700.wav,16/07/2020,8:27,0,0,0,1,0,0,0,0,0,1,1,0,0,0,DOL1
16072020/SCW1807_20200716_082800.wav,16/07/2020,8:28,0,0,0,1,0,0,0,0,0,1,1,0,0,0,DOL1
16072020/SCW1807_20200716_083200.wav,16/07/2020,8:32,0,1,0,0,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_083300.wav,16/07/2020,8:33,0,0,1,0,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_083400.wav,16/07/2020,8:34,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_083500.wav,16/07/2020,8:35,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_083600.wav,16/07/2020,8:36,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_085800.wav,16/07/2020,8:58,0,0,1,0,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_085900.wav,16/07/2020,8:59,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_090000.wav,16/07/2020,9:0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090100.wav,16/07/2020,9:1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090200.wav,16/07/2020,9:2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090300.wav,16/07/2020,9:3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090400.wav,16/07/2020,9:4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090500.wav,16/07/2020,9:5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090600.wav,16/07/2020,9:6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090700.wav,16/07/2020,9:7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_090800.wav,16/07/2020,9:8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_091000.wav,16/07/2020,9:10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_093000.wav,16/07/2020,9:30,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093100.wav,16/07/2020,9:31,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093200.wav,16/07/2020,9:32,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093300.wav,16/07/2020,9:33,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093400.wav,16/07/2020,9:34,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093500.wav,16/07/2020,9:35,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093600.wav,16/07/2020,9:36,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093700.wav,16/07/2020,9:37,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093800.wav,16/07/2020,9:38,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_093900.wav,16/07/2020,9:39,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_094000.wav,16/07/2020,9:40,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_094100.wav,16/07/2020,9:41,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_094200.wav,16/07/2020,9:42,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_094300.wav,16/07/2020,9:43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_094400.wav,16/07/2020,9:44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_094500.wav,16/07/2020,9:45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_095100.wav,16/07/2020,9:51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_095200.wav,16/07/2020,9:52,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_095300.wav,16/07/2020,9:53,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_095400.wav,16/07/2020,9:54,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_095500.wav,16/07/2020,9:55,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_095600.wav,16/07/2020,9:56,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_095700.wav,16/07/2020,9:57,0,0,0,1,0,0,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_095800.wav,16/07/2020,9:58,0,0,0,1,0,0,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_095900.wav,16/07/2020,9:59,0,0,0,1,0,0,0,1,0,0,0,1,0,0,DOL1
16072020/SCW1807_20200716_100600.wav,16/07/2020,10:6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_100700.wav,16/07/2020,10:7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_100800.wav,16/07/2020,10:8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_100900.wav,16/07/2020,10:9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_101000.wav,16/07/2020,10:10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_101100.wav,16/07/2020,10:11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL1
16072020/SCW1807_20200716_101200.wav,16/07/2020,10:12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_101300.wav,16/07/2020,10:13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_101400.wav ????,16/07/2020,10:14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL1
16072020/SCW1807_20200716_101700.wav ????,16/07/2020,10:17,0,1,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_101800.wav ????,16/07/2020,10:18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_101900.wav ????,16/07/2020,10:19,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_102100.wav,16/07/2020,10:21,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_102200.wav,16/07/2020,10:22,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_102300.wav,16/07/2020,10:23,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_102400.wav,16/07/2020,10:24,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_102500.wav,16/07/2020,10:25,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_102600.wav,16/07/2020,10:26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_104600.wav,16/07/2020,10:46,0,1,0,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_104700.wav,16/07/2020,10:47,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_104800.wav,16/07/2020,10:48,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1
16072020/SCW1807_20200716_104900.wav,16/07/2020,10:49,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1
17072020/SCW1807_20200717_065000.wav,17/07/2020,6:50,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_065100.wav,17/07/2020,6:51,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_065200.wav,17/07/2020,6:52,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_065300.wav,17/07/2020,6:53,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_065400.wav,17/07/2020,6:54,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_065500.wav,17/07/2020,6:55,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_070300.wav,17/07/2020,7:3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_070400.wav,17/07/2020,7:4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_070500.wav,17/07/2020,7:5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_070600.wav,17/07/2020,7:6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_070700.wav,17/07/2020,7:7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_071400.wav,17/07/2020,7:14,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_071500.wav,17/07/2020,7:15,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_071600.wav,17/07/2020,7:16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_071700.wav,17/07/2020,7:17,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_071800.wav,17/07/2020,7:18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL3_N36
17072020/SCW1807_20200717_080800.wav,17/07/2020,8:8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_080900.wav,17/07/2020,8:9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081000.wav,17/07/2020,8:10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081100.wav,17/07/2020,8:11,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081200.wav,17/07/2020,8:12,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081300.wav,17/07/2020,8:13,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081400.wav,17/07/2020,8:14,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081500.wav,17/07/2020,8:15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081600.wav,17/07/2020,8:16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081700.wav,17/07/2020,8:17,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081800.wav,17/07/2020,8:18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_081900.wav,17/07/2020,8:19,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_082000.wav,17/07/2020,8:20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_083700.wav,17/07/2020,8:37,0,1,0,0,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_083800.wav,17/07/2020,8:38,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_083900.wav,17/07/2020,8:39,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_084200.wav,17/07/2020,8:42,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_084300.wav,17/07/2020,8:43,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_084400.wav,17/07/2020,8:44,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_084500.wav,17/07/2020,8:45,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_085700.wav,17/07/2020,8:57,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_085800.wav,17/07/2020,8:58,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_085900.wav,17/07/2020,8:59,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090000.wav,17/07/2020,9:0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090100.wav,17/07/2020,9:1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090200.wav,17/07/2020,9:2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090300.wav,17/07/2020,9:3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090400.wav,17/07/2020,9:4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090500.wav,17/07/2020,9:5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090600.wav,17/07/2020,9:6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090700.wav,17/07/2020,9:7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_090800.wav,17/07/2020,9:8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_091700.wav,17/07/2020,9:17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_091800.wav,17/07/2020,9:18,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_091900.wav,17/07/2020,9:19,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_092000.wav,17/07/2020,9:20,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_092100.wav,17/07/2020,9:21,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_092200.wav,17/07/2020,9:22,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_092300.wav,17/07/2020,9:23,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_092400.wav,17/07/2020,9:24,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL1_N26
17072020/SCW1807_20200717_094100.wav,17/07/2020,9:41,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_094200.wav,17/07/2020,9:42,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_094300.wav,17/07/2020,9:43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_094400.wav,17/07/2020,9:44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_094500.wav,17/07/2020,9:45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_094600.wav,17/07/2020,9:46,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_094700.wav,17/07/2020,9:47,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_094800.wav,17/07/2020,9:48,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NC
17072020/SCW1807_20200717_111600.wav,17/07/2020,11:16,0,1,0,0,0,0,0,0,0,1,0,0,1,1,DOL1_N26
17072020/SCW1807_20200717_111700.wav,17/07/2020,11:17,0,0,1,0,0,0,0,0,0,1,0,0,1,1,DOL1_N26
17072020/SCW1807_20200717_111800.wav,17/07/2020,11:18,0,0,0,1,0,0,0,0,0,1,0,0,1,1,DOL1_N26
17072020/SCW1807_20200717_111900.wav,17/07/2020,11:19,0,0,0,0,1,0,0,0,0,1,0,0,1,1,DOL1_N26
17072020/SCW1807_20200717_112500.wav,17/07/2020,11:25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,DOL1_N26
17072020/SCW1807_20200717_112600.wav,17/07/2020,11:26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,DOL1_N26
17072020/SCW1807_20200717_112700.wav,17/07/2020,11:27,0,0,0,1,0,0,0,0,0,1,0,1,0,0,DOL1_N26
17072020/SCW1807_20200717_112800.wav,17/07/2020,11:28,0,0,0,0,1,0,0,0,0,1,0,1,0,0,DOL1_N26
18072020/SCW1807_20200718_075300.wav,18/07/2020,7:53,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_075400.wav,18/07/2020,7:54,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_075500.wav,18/07/2020,7:55,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_075600.wav,18/07/2020,7:56,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_075700.wav,18/07/2020,7:57,1,0,0,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_075900.wav,18/07/2020,7:59,0,1,0,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_080000.wav,18/07/2020,8:0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_080100.wav,18/07/2020,8:1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_080600.wav,18/07/2020,8:6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,DOL3_N36
18072020/SCW1807_20200718_080700.wav,18/07/2020,8:7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_080800.wav,18/07/2020,8:8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_080900.wav,18/07/2020,8:9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081000.wav,18/07/2020,8:10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081100.wav,18/07/2020,8:11,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081200.wav,18/07/2020,8:12,0,0,0,1,0,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081300.wav,18/07/2020,8:13,0,0,0,0,1,0,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081400.wav,18/07/2020,8:14,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081500.wav,18/07/2020,8:15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081600.wav,18/07/2020,8:16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_081700.wav,18/07/2020,8:17,0,0,0,0,0,1,0,0,0,1,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_082200.wav,18/07/2020,8:22,0,0,1,0,0,0,0,1,0,0,1,0,0,0,DOL3_N36
18072020/SCW1807_20200718_082300.wav,18/07/2020,8:23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_082400.wav,18/07/2020,8:24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_082500.wav,18/07/2020,8:25,0,0,0,0,0,1,0,1,0,0,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_084500.wav,18/07/2020,8:45,0,0,1,0,0,0,0,1,0,0,1,0,0,0,DOL3_N36
18072020/SCW1807_20200718_084600.wav,18/07/2020,8:46,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL3_N36
18072020/SCW1807_20200718_084700.wav,18/07/2020,8:47,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL3_N36
18072020/SCW1807_20200718_084800.wav,18/07/2020,8:48,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL3_N36
18072020/SCW1807_20200718_084900.wav,18/07/2020,8:49,0,0,0,1,0,0,0,1,0,0,1,0,0,0,DOL3_N36
18072020/SCW1807_20200718_085000.wav,18/07/2020,8:50,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_085700.wav,18/07/2020,8:57,0,0,1,0,0,0,0,1,0,0,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_085800.wav,18/07/2020,8:58,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_085900.wav,18/07/2020,8:59,0,0,0,1,0,0,0,1,0,0,0,0,1,0,DOL3_N36
18072020/SCW1807_20200718_090000.wav,18/07/2020,9:0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,DOL3_N36
,,,,,,,,,,,,,,,,,
TOTAUX,,,118,28,38,148,33,34,1,126,47,227,31,49,320,14,
,,,,,,,,,,,,,,,,,
NOMBRE,DOIT ETRE EGAL A,400,,,400,,,,,,400,,,400,,,
