137000,140304.9170116249,14,1.953125e-05,48,7.2265625e-05,24.16439592216119,0.0001471119379023604,0.08060156250000006,13.29544043780286
142000,132773.9052576956,13,1.7578125e-05,28,2.734375e-05,23.51344138500196,0.0001330642486663845,0.08060156250000006,38.45231963496828
146000,140730.5820785689,16,1.3671875e-05,30,1.5625e-05,24.91022973140453,0.0001742308249284186,0.07175585937499918,42.43583796925238
147000,131756.8983102285,15,1.5625e-05,74,1.7578125e-05,20.18278248371694,0.0001749140546871501,0.09110937499999849,38.8854945993683
141000,129964.796426388,32,1.3671875e-05,110,3.125e-05,17.41945151080155,0.0001005828933075184,0.09463085937500182,41.52594042608828
125000,127189.1469677594,30,1.5625e-05,105,1.953125e-05,15.25786430179751,0.0001112681302346394,0.08418749999999875,42.34246278677063
129000,128318.2041561465,27,1.5625e-05,106,1.953125e-05,15.07440961400586,9.804783519252035e-05,0.08497851562500003,42.59359279889183
141000,132230.1947856286,19,1.5625e-05,105,4.1015625e-05,17.28357687560604,0.0001253926797780205,0.08802148437500179,41.95662956921267
143000,130700.6883704378,11,1.5625e-05,107,1.7578125e-05,18.8729979320877,0.0001176500580365236,0.08869531249999696,39.90682885396048
154000,157372.0624743689,6,9.765625e-06,57,4.296875e-05,27.62315547640712,0.0001351801933385344,0.08600000000000207,37.70153293699516
100000,152085.2891447586,30,1.953125e-05,70,5.859375e-05,29.81245535916126,3.040456814275248e-05,3.045542968749999,44.72544614405906
100000,121119.3344551123,29,2.5390625e-05,68,5.859375e-05,20.11138194684618,4.225513782279174e-05,0.1260644531250001,46.00898052375138
100000,130724.338417068,28,1.3671875e-05,39,4.296875e-05,23.66764099944205,5.379344003051551e-05,0.07159375000000168,40.9793832429279
100000,123683.9759628251,28,1.7578125e-05,39,4.4921875e-05,19.13910712617845,5.45672463536128e-05,0.09746874999999733,40.21485056374346
99998.05068226121,128099.6550728266,28,1.5625e-05,40,4.296875e-05,21.31952989874289,5.59738582051242e-05,0.08452539062500364,39.56252848355203
99998.05068226121,132411.1240121507,28,1.3671875e-05,40,4.1015625e-05,22.21233671834353,5.439249006179938e-05,0.07789453124999568,39.15893369371565
99998.05068226121,130838.1999927973,28,1.5625e-05,40,4.296875e-05,22.91066063195806,5.177542156216747e-05,0.07905078125000387,39.21473578211467
99998.05068226121,130932.1963659972,29,1.5625e-05,39,4.4921875e-05,23.94237541578039,5.893193526542264e-05,0.09555664062499858,37.4603280316781
99998.05068226121,129193.4720991004,29,2.5390625e-05,40,4.4921875e-05,24.79172188660618,5.524731980314997e-05,0.08050976562500267,42.9370982954483
99998.05068226121,129518.519221796,30,2.5390625e-05,64,4.4921875e-05,23.99712380191648,5.329480971433079e-05,0.08070703125000023,53.84559990844664
99998.05068226121,121553.5691186131,30,2.34375e-05,64,4.4921875e-05,18.32844408576467,5.356280954571731e-05,0.0772246093749942,52.9949739247036
99998.05068226121,121192.5089606318,30,1.7578125e-05,67,4.6875e-05,14.44429971843018,4.693095970312059e-05,0.08597070312499966,48.09877824851555
99998.05068226121,123218.5207247089,59,1.7578125e-05,107,3.3203125e-05,16.82448759599455,3.752878131200434e-05,0.1140703125000044,42.07754172420097
99998.05068226121,127111.2048302506,64,2.734375e-05,116,5.078125e-05,17.92409501994724,3.562747220456086e-05,0.1276542968750007,30.07584531355528
140918.1286549708,149997.4001091338,22,3.3203125e-05,74,5.6640625e-05,22.54312496988022,3.634544851536462e-05,0.005601562499997215,32.2109892421385
121955.1656920078,132230.6521810571,27,2.734375e-05,46,3.90625e-05,18.5329703800848,3.444998354251402e-05,10.84808203125,33.59564758795849
117962.962962963,122663.9477692307,16,2.9296875e-05,50,4.1015625e-05,13.90935829381619,5.034510573560774e-05,0.07595507812499847,35.40607183043846
115966.8615984405,131421.406110255,14,2.5390625e-05,28,3.90625e-05,18.79733193295022,4.219030848358677e-05,0.07548828125000284,39.75016084972595
146906.432748538,137707.869034154,16,1.3671875e-05,30,5.078125e-05,17.14851253397713,5.363632463838197e-05,0.0729121093749967,39.71928900868613
144910.3313840156,137014.4539066642,16,1.3671875e-05,46,1.5625e-05,19.5493499894307,5.322960098174683e-05,0.07086132812499812,43.275121076982
115966.8615984405,126965.3724960582,18,1.3671875e-05,57,1.953125e-05,16.75127912773396,4.365119707040041e-05,0.07616406250000551,43.55396651006807
131935.6725146199,124855.8183842753,22,1.5625e-05,115,4.296875e-05,15.5383872618261,4.890034855545066e-05,0.07794921874999972,37.36660335977536
131935.6725146199,128439.2273678624,21,1.5625e-05,121,1.953125e-05,17.49505886161797,4.048652149903714e-05,0.07801757812499943,41.9655707136194
