119959.0643274854,125594.0160229366,14,2.9296875e-05,88,5.6640625e-05,19.19702439055042,4.942090584897887e-05,0.055353515625,28.9735283375011
119959.0643274854,134117.5895447769,13,2.5390625e-05,112,3.125e-05,24.25186792432799,5.983930856062224e-05,0.055353515625,29.00850865795051
161877.1929824561,144779.5887525879,5,2.1484375e-05,17,6.835937500000001e-05,20.59156788196091,5.092438729456211e-05,0.16909765625,30.27955644797846
157884.9902534113,144399.0851897744,5,1.3671875e-05,34,5.859375e-05,20.6826599932853,6.333836533714732e-05,0.048642578125,27.3540481646265
158883.0409356725,142823.1261402322,9,1.3671875e-05,34,7.6171875e-05,20.85998521226139,4.965467113583268e-05,0.04416015625000003,25.31791163345268
158883.0409356725,139546.1256222476,12,1.3671875e-05,36,6.640625e-05,21.51094459886897,5.418471603882354e-05,0.04354492187499998,22.7144440616782
154890.8382066277,136590.435425597,12,1.3671875e-05,35,6.835937500000001e-05,21.77784697918014,5.450075503876857e-05,0.04519531250000003,25.33822652136089
146906.432748538,134456.3184159601,4,1.3671875e-05,35,6.835937500000001e-05,21.94633480228142,7.496510953365643e-05,0.04227734374999997,20.09260738292454
101994.1520467836,130865.688048996,14,1.3671875e-05,42,7.031250000000001e-05,21.16762252153284,6.156609439799096e-05,0.047025390625,20.77196744150054
101000,131659.5041576283,9,1.3671875e-05,43,2.5390625e-05,21.31324856561897,7.187551145669057e-05,0.04878515625000002,21.0316237492901
135000,131474.5287299273,20,1.3671875e-05,80,2.5390625e-05,19.80353841916092,8.580208988482615e-05,0.05462500000000003,19.28715909986552
141000,133870.3519211394,23,1.3671875e-05,77,1.7578125e-05,18.89166168427712,7.632277019196063e-05,0.07170898437499995,19.99073379707038
141000,134563.5702708829,10,1.3671875e-05,36,1.7578125e-05,17.76164574268463,8.523298565618816e-05,0.07481835937500003,15.19516737346494
139000,131548.153303484,13,1.3671875e-05,38,1.7578125e-05,15.50132023449809,8.696069980359262e-05,0.07040429687499994,14.83339034565619
135000,131493.5022682353,14,1.3671875e-05,42,1.7578125e-05,15.98814895690921,0.0001105450235700487,0.05426757812500005,10.1422981004764
131000,132167.5203719041,8,1.3671875e-05,49,2.734375e-05,16.73713263742176,0.0001319587757871176,0.04522656250000001,-1.578386146996161
143000,133422.08316009,6,1.3671875e-05,27,2.9296875e-05,17.59567208158477,0.0001420807342895553,0.04275390624999997,-1.796666969733845
131000,129356.4081566457,8,1.3671875e-05,38,4.1015625e-05,20.31602028364222,0.0001207637029496733,0.211619140625,8.201649375366701
160000,138287.3426589143,27,1.3671875e-05,51,4.4921875e-05,21.99738644680276,7.383326625114056e-05,0.08707617187499994,12.50537751432798
129000,132504.0254015768,4,1.3671875e-05,44,4.6875e-05,16.84509058780591,6.621920625513608e-05,0.2813671875000001,30.95977025725103
124000,133704.2484371643,3,1.3671875e-05,45,2.9296875e-05,15.45578269656151,7.488472215221462e-05,0.03685546875000001,22.32357222934164
135000,133457.799019261,17,1.3671875e-05,52,3.90625e-05,15.64269842965275,5.505202394214367e-05,0.03805078124999994,32.16910870730232
139000,132844.4813346195,12,1.5625e-05,53,3.7109375e-05,18.68596327929339,7.802540053612049e-05,0.03746679687499999,19.57238044303667
110000,128303.4264638362,13,2.1484375e-05,30,3.7109375e-05,21.7824264728762,5.613042503116133e-05,0.08408984374999995,26.40657649628588
115000,115292.2635058082,15,1.953125e-05,32,4.4921875e-05,13.62859698832098,4.626736225632499e-05,0.006583984375000185,32.35677750897948
110000,126983.2293305358,11,2.1484375e-05,26,7.031250000000001e-05,20.8168202781362,0.000129919926195221,0.04163281249999984,4.452587460024237
110000,132509.8237076748,14,1.3671875e-05,31,5.6640625e-05,21.76493745251621,5.686875409953452e-05,0.05392968750000016,25.37336583305031
109000,115947.8509661139,15,1.953125e-05,36,2.34375e-05,13.26827887910336,8.100114274558719e-05,0.04847460937499992,16.60409763171295
114000,133824.8732767848,13,1.171875e-05,24,1.5625e-05,20.91699294261815,9.733577240008e-05,0.02251562500000004,19.45511897998319
115966.8615984405,131530.9095346641,15,1.3671875e-05,25,7.2265625e-05,20.42238100321635,6.040304961023359e-05,0.09702343750000009,18.50076719816572
109978.5575048733,112769.5729540133,14,1.953125e-05,34,4.296875e-05,8.225421689261813,8.723171765128736e-05,0.02454101562500011,15.4032852736729
108980.5068226121,111629.0705951407,15,2.1484375e-05,30,7.2265625e-05,9.962219501631909,7.526787089782372e-05,0.1494843749999997,25.70285636629389
152894.7368421053,141000.9392006297,3,1.953125e-05,5,5.078125e-05,22.10693848831367,0.0001612845286531323,0.4437734375,38.1470224815881
162875.2436647174,147252.085440098,4,3.7109375e-05,20,4.8828125e-05,23.97363888739724,0.0001772367825807519,0.06511523437500033,36.68316271930185
166867.4463937622,154915.9488733581,3,3.515625e-05,5,4.8828125e-05,25.12057897296037,0.0002307664339730857,0.06748046874999991,35.11971632546917
171857.6998050682,142203.2877250315,5,3.515625e-05,10,4.8828125e-05,31.76793938113688,0.0002066741985824724,0.06009960937499992,36.81305536429185
103990.253411306,116840.0760597575,29,3.515625e-05,88,4.296875e-05,16.43111690743067,0.0001654857557978848,0.06522656249999992,34.78086772770682
149900.5847953216,134290.416716449,4,1.171875e-05,36,2.34375e-05,22.61725181234666,0.0001668953674511759,0.06909960937500026,36.93934613733234
147904.4834307992,138523.2311180366,14,1.171875e-05,33,4.4921875e-05,22.22485068706771,0.0001675068621026242,0.07155468749999994,37.62948468740434
115966.8615984405,129040.1419290274,22,1.3671875e-05,83,3.7109375e-05,22.82073783851245,0.0001602428652025037,0.07226367187500005,33.23824711823051
153892.7875243665,131008.3671779916,4,2.1484375e-05,17,3.7109375e-05,22.26848058816212,0.000193159635217833,0.0727207031249999,29.281302379263
147904.4834307992,135525.0558016424,4,4.4921875e-05,10,5.6640625e-05,22.53422502722305,0.0002148782334184494,0.07046484374999995,30.6009177758921
122953.216374269,136634.2061558538,14,1.953125e-05,36,5.46875e-05,20.23258961693078,0.0001735431776384967,0.0691523437499999,26.86044453095464
99998.05068226121,132365.412458171,5,3.125e-05,75,5.6640625e-05,20.24779842155707,0.0001691917701129517,0.06798242187500003,24.61200612226265
132933.7231968811,127393.0942892709,4,1.5625e-05,33,4.6875e-05,12.96958914068572,0.0002764533151599807,0.06945703125000025,36.0185167033445
128941.5204678363,129779.9236634805,5,1.7578125e-05,35,4.4921875e-05,13.22147097296785,0.0003078228302217534,0.06418945312500002,36.76216322041346
129939.5711500975,127332.0096516342,5,1.5625e-05,34,3.125e-05,14.40423769727849,0.0002260600727516932,0.06659960937499987,34.18017591372579
136925.9259259259,130397.4848421596,19,1.5625e-05,40,4.4921875e-05,13.59280740281639,0.0001608041352007968,0.06502148437499988,37.35646128307344
132933.7231968811,132580.6923891141,22,1.5625e-05,42,4.296875e-05,14.08952701838077,0.0001190443757117344,0.06225976562499991,39.1564925757535
134929.8245614035,132097.8290964712,23,1.3671875e-05,42,4.296875e-05,13.72949725746914,0.0001101588487113624,0.06276171875000003,37.94486786799284
132933.7231968811,130073.129310093,23,1.5625e-05,38,4.4921875e-05,13.0728016733199,0.0001284664945930103,0.06336328125000001,36.42262410899468
134929.8245614035,129398.4451682907,4,1.5625e-05,31,4.4921875e-05,14.68391609287714,0.000196747963008158,0.06457031249999989,34.41200165275844
137923.9766081871,130171.7904776656,5,1.5625e-05,33,4.4921875e-05,14.08708035464145,0.0002027080805992965,0.06215820312500009,35.11976313542863
178000,148236.5529933229,3,1.953125e-05,5,5.46875e-05,26.36855690227083,0.0002472871554579629,0.1391953125000005,23.45143764964647
129000,132264.4930798104,3,1.171875e-05,13,4.296875e-05,17.79349588447423,0.0001794351697524804,0.07757617187499921,5.100500741206703
132000,137896.5449788223,4,1.7578125e-05,6,5.859375e-05,18.74065803809455,0.0001625941023198439,0.09123242187500047,-5.397386446421476
117000,130267.3820208185,11,1.7578125e-05,20,5.078125e-05,15.60305307156269,4.109277080202012e-05,2.903345703125,43.45525230228116
126000,132027.761068001,15,1.3671875e-05,31,3.90625e-05,15.46405545221403,5.030067766596173e-05,0.2679082031249997,23.34580956413423
